,IdAu,NumAu,EstadoAu
9216,Au00009217,D-5299,Ocupado
9217,Au00009218,Coliseo,Ocupado
9218,Au00009219,Salon Interactivo,Disponible
9219,Au00009220,Salon Interactivo,Mantenimiento
9220,Au00009221,Coliseo,Ocupado
9221,Au00009222,A-8246,Mantenimiento
9222,Au00009223,C-2791,Disponible
9223,Au00009224,Patio,Mantenimiento
9224,Au00009225,Patio,Ocupado
9225,Au00009226,D-6790,Disponible
9226,Au00009227,Patio,Ocupado
9227,Au00009228,B-4152,Disponible
9228,Au00009229,Patio,Mantenimiento
9229,Au00009230,Patio,Disponible
9230,Au00009231,B-4314,Mantenimiento
9231,Au00009232,D-2750,Mantenimiento
9232,Au00009233,Salon Interactivo,Ocupado
9233,Au00009234,B-8224,Ocupado
9234,Au00009235,Coliseo,Disponible
9235,Au00009236,Coliseo,Ocupado
9236,Au00009237,Salon Interactivo,Mantenimiento
9237,Au00009238,A-2622,Ocupado
9238,Au00009239,D-7805,Ocupado
9239,Au00009240,A-3012,Mantenimiento
9240,Au00009241,D-9335,Mantenimiento
9241,Au00009242,A-2631,Mantenimiento
9242,Au00009243,D-2657,Ocupado
9243,Au00009244,D-3139,Mantenimiento
9244,Au00009245,B-1293,Ocupado
9245,Au00009246,Salon Interactivo,Disponible
9246,Au00009247,Patio,Disponible
9247,Au00009248,B-4766,Disponible
9248,Au00009249,A-5746,Disponible
9249,Au00009250,Salon Interactivo,Disponible
9250,Au00009251,D-2856,Disponible
9251,Au00009252,B-3243,Disponible
9252,Au00009253,Patio,Disponible
9253,Au00009254,Patio,Mantenimiento
9254,Au00009255,C-3872,Disponible
9255,Au00009256,Patio,Disponible
9256,Au00009257,B-9736,Ocupado
9257,Au00009258,Salon Interactivo,Ocupado
9258,Au00009259,Coliseo,Disponible
9259,Au00009260,Patio,Ocupado
9260,Au00009261,C-8832,Ocupado
9261,Au00009262,Salon Interactivo,Ocupado
9262,Au00009263,Salon Interactivo,Mantenimiento
9263,Au00009264,Salon Interactivo,Mantenimiento
9264,Au00009265,Salon Interactivo,Ocupado
9265,Au00009266,A-2260,Disponible
9266,Au00009267,Coliseo,Disponible
9267,Au00009268,B-3554,Mantenimiento
9268,Au00009269,Coliseo,Disponible
9269,Au00009270,Patio,Disponible
9270,Au00009271,C-8596,Ocupado
9271,Au00009272,C-6309,Disponible
9272,Au00009273,B-2608,Disponible
9273,Au00009274,Coliseo,Disponible
9274,Au00009275,B-5085,Disponible
9275,Au00009276,B-1262,Ocupado
9276,Au00009277,Patio,Ocupado
9277,Au00009278,B-2789,Mantenimiento
9278,Au00009279,C-6763,Mantenimiento
9279,Au00009280,D-6685,Disponible
9280,Au00009281,Patio,Mantenimiento
9281,Au00009282,Coliseo,Disponible
9282,Au00009283,C-8675,Disponible
9283,Au00009284,Coliseo,Disponible
9284,Au00009285,Salon Interactivo,Ocupado
9285,Au00009286,B-8214,Mantenimiento
9286,Au00009287,A-4477,Mantenimiento
9287,Au00009288,Salon Interactivo,Mantenimiento
9288,Au00009289,B-2092,Mantenimiento
9289,Au00009290,B-3619,Mantenimiento
9290,Au00009291,C-3294,Mantenimiento
9291,Au00009292,A-1303,Ocupado
9292,Au00009293,B-1192,Ocupado
9293,Au00009294,Coliseo,Ocupado
9294,Au00009295,C-3544,Ocupado
9295,Au00009296,Salon Interactivo,Mantenimiento
9296,Au00009297,C-9264,Mantenimiento
9297,Au00009298,Salon Interactivo,Mantenimiento
9298,Au00009299,A-8292,Disponible
9299,Au00009300,Coliseo,Disponible
9300,Au00009301,C-1298,Ocupado
9301,Au00009302,C-4521,Disponible
9302,Au00009303,Coliseo,Mantenimiento
9303,Au00009304,D-4447,Ocupado
9304,Au00009305,B-1370,Disponible
9305,Au00009306,Salon Interactivo,Disponible
9306,Au00009307,A-5289,Ocupado
9307,Au00009308,A-5215,Mantenimiento
9308,Au00009309,Salon Interactivo,Mantenimiento
9309,Au00009310,B-5277,Disponible
9310,Au00009311,D-9515,Mantenimiento
9311,Au00009312,B-3719,Mantenimiento
9312,Au00009313,A-7334,Disponible
9313,Au00009314,D-163,Disponible
9314,Au00009315,D-8998,Ocupado
9315,Au00009316,Salon Interactivo,Ocupado
9316,Au00009317,Coliseo,Ocupado
9317,Au00009318,A-3091,Mantenimiento
9318,Au00009319,A-420,Disponible
9319,Au00009320,B-3872,Ocupado
9320,Au00009321,A-2311,Mantenimiento
9321,Au00009322,Coliseo,Mantenimiento
9322,Au00009323,D-4565,Ocupado
9323,Au00009324,C-4318,Disponible
9324,Au00009325,A-2227,Disponible
9325,Au00009326,C-1017,Disponible
9326,Au00009327,A-899,Disponible
9327,Au00009328,Salon Interactivo,Disponible
9328,Au00009329,Coliseo,Mantenimiento
9329,Au00009330,B-4906,Ocupado
9330,Au00009331,Patio,Ocupado
9331,Au00009332,C-4533,Mantenimiento
9332,Au00009333,Patio,Ocupado
9333,Au00009334,Salon Interactivo,Disponible
9334,Au00009335,Salon Interactivo,Ocupado
9335,Au00009336,Patio,Ocupado
9336,Au00009337,D-2679,Disponible
9337,Au00009338,B-9712,Mantenimiento
9338,Au00009339,C-8041,Ocupado
9339,Au00009340,Patio,Mantenimiento
9340,Au00009341,Coliseo,Mantenimiento
9341,Au00009342,A-8435,Mantenimiento
9342,Au00009343,A-6217,Disponible
9343,Au00009344,C-3456,Mantenimiento
9344,Au00009345,Coliseo,Mantenimiento
9345,Au00009346,Coliseo,Mantenimiento
9346,Au00009347,Patio,Mantenimiento
9347,Au00009348,Coliseo,Mantenimiento
9348,Au00009349,D-6948,Disponible
9349,Au00009350,B-8438,Disponible
9350,Au00009351,Coliseo,Mantenimiento
9351,Au00009352,Patio,Ocupado
9352,Au00009353,C-2126,Mantenimiento
9353,Au00009354,B-3313,Ocupado
9354,Au00009355,Coliseo,Disponible
9355,Au00009356,Coliseo,Mantenimiento
9356,Au00009357,Coliseo,Ocupado
9357,Au00009358,D-8729,Disponible
9358,Au00009359,Salon Interactivo,Mantenimiento
9359,Au00009360,Coliseo,Mantenimiento
9360,Au00009361,C-988,Disponible
9361,Au00009362,D-1049,Disponible
9362,Au00009363,Patio,Disponible
9363,Au00009364,Patio,Disponible
9364,Au00009365,B-1066,Ocupado
9365,Au00009366,A-3539,Ocupado
9366,Au00009367,Patio,Disponible
9367,Au00009368,Coliseo,Disponible
9368,Au00009369,B-3776,Mantenimiento
9369,Au00009370,Patio,Mantenimiento
9370,Au00009371,Salon Interactivo,Ocupado
9371,Au00009372,Salon Interactivo,Disponible
9372,Au00009373,Salon Interactivo,Disponible
9373,Au00009374,A-3153,Mantenimiento
9374,Au00009375,Coliseo,Mantenimiento
9375,Au00009376,Patio,Mantenimiento
9376,Au00009377,D-6470,Mantenimiento
9377,Au00009378,Patio,Disponible
9378,Au00009379,Coliseo,Ocupado
9379,Au00009380,Coliseo,Ocupado
9380,Au00009381,C-8079,Ocupado
9381,Au00009382,Patio,Mantenimiento
9382,Au00009383,D-712,Disponible
9383,Au00009384,B-6535,Mantenimiento
9384,Au00009385,Patio,Disponible
9385,Au00009386,D-6587,Disponible
9386,Au00009387,B-6602,Ocupado
9387,Au00009388,A-1793,Disponible
9388,Au00009389,Coliseo,Ocupado
9389,Au00009390,D-3350,Ocupado
9390,Au00009391,A-6134,Disponible
9391,Au00009392,Coliseo,Ocupado
9392,Au00009393,D-5811,Disponible
9393,Au00009394,Salon Interactivo,Mantenimiento
9394,Au00009395,Coliseo,Mantenimiento
9395,Au00009396,Coliseo,Mantenimiento
9396,Au00009397,B-1473,Disponible
9397,Au00009398,C-2888,Ocupado
9398,Au00009399,D-9002,Ocupado
9399,Au00009400,Patio,Mantenimiento
9400,Au00009401,Coliseo,Mantenimiento
9401,Au00009402,A-3598,Mantenimiento
9402,Au00009403,A-3255,Ocupado
9403,Au00009404,D-2634,Mantenimiento
9404,Au00009405,B-3347,Disponible
9405,Au00009406,D-9542,Ocupado
9406,Au00009407,Coliseo,Mantenimiento
9407,Au00009408,C-1778,Ocupado
9408,Au00009409,Coliseo,Mantenimiento
9409,Au00009410,Patio,Disponible
9410,Au00009411,Salon Interactivo,Disponible
9411,Au00009412,D-2466,Mantenimiento
9412,Au00009413,Salon Interactivo,Ocupado
9413,Au00009414,Salon Interactivo,Ocupado
9414,Au00009415,Coliseo,Ocupado
9415,Au00009416,D-325,Ocupado
9416,Au00009417,C-2536,Mantenimiento
9417,Au00009418,Coliseo,Mantenimiento
9418,Au00009419,D-5867,Disponible
9419,Au00009420,Patio,Mantenimiento
9420,Au00009421,Salon Interactivo,Mantenimiento
9421,Au00009422,A-6781,Ocupado
9422,Au00009423,D-1365,Disponible
9423,Au00009424,Salon Interactivo,Ocupado
9424,Au00009425,B-8977,Mantenimiento
9425,Au00009426,D-5040,Mantenimiento
9426,Au00009427,B-325,Ocupado
9427,Au00009428,B-3982,Mantenimiento
9428,Au00009429,C-3649,Mantenimiento
9429,Au00009430,D-7228,Ocupado
9430,Au00009431,Coliseo,Ocupado
9431,Au00009432,B-8768,Ocupado
9432,Au00009433,A-8348,Mantenimiento
9433,Au00009434,Patio,Disponible
9434,Au00009435,Coliseo,Ocupado
9435,Au00009436,Salon Interactivo,Disponible
9436,Au00009437,C-3096,Ocupado
9437,Au00009438,B-6816,Ocupado
9438,Au00009439,Patio,Mantenimiento
9439,Au00009440,C-2328,Disponible
9440,Au00009441,C-3370,Mantenimiento
9441,Au00009442,A-6680,Ocupado
9442,Au00009443,Salon Interactivo,Mantenimiento
9443,Au00009444,C-1027,Ocupado
9444,Au00009445,C-1348,Ocupado
9445,Au00009446,Patio,Disponible
9446,Au00009447,C-8815,Ocupado
9447,Au00009448,Salon Interactivo,Disponible
9448,Au00009449,Patio,Ocupado
9449,Au00009450,Salon Interactivo,Ocupado
9450,Au00009451,Coliseo,Disponible
9451,Au00009452,Patio,Ocupado
9452,Au00009453,Patio,Disponible
9453,Au00009454,D-3793,Disponible
9454,Au00009455,Salon Interactivo,Mantenimiento
9455,Au00009456,Patio,Mantenimiento
9456,Au00009457,Coliseo,Ocupado
9457,Au00009458,B-4465,Ocupado
9458,Au00009459,Patio,Ocupado
9459,Au00009460,A-8406,Mantenimiento
9460,Au00009461,Coliseo,Mantenimiento
9461,Au00009462,Salon Interactivo,Mantenimiento
9462,Au00009463,Salon Interactivo,Ocupado
9463,Au00009464,Patio,Ocupado
9464,Au00009465,C-9766,Ocupado
9465,Au00009466,Coliseo,Ocupado
9466,Au00009467,B-3697,Mantenimiento
9467,Au00009468,Salon Interactivo,Mantenimiento
9468,Au00009469,Salon Interactivo,Disponible
9469,Au00009470,D-6335,Ocupado
9470,Au00009471,Coliseo,Ocupado
9471,Au00009472,Coliseo,Ocupado
9472,Au00009473,D-5979,Disponible
9473,Au00009474,Coliseo,Ocupado
9474,Au00009475,C-7997,Ocupado
9475,Au00009476,B-3072,Disponible
9476,Au00009477,Salon Interactivo,Disponible
9477,Au00009478,C-4111,Ocupado
9478,Au00009479,Salon Interactivo,Ocupado
9479,Au00009480,Patio,Ocupado
9480,Au00009481,A-4232,Disponible
9481,Au00009482,C-1399,Mantenimiento
9482,Au00009483,Coliseo,Mantenimiento
9483,Au00009484,Coliseo,Disponible
9484,Au00009485,C-8936,Disponible
9485,Au00009486,Coliseo,Ocupado
9486,Au00009487,B-9654,Disponible
9487,Au00009488,Salon Interactivo,Disponible
9488,Au00009489,Coliseo,Mantenimiento
9489,Au00009490,B-1986,Ocupado
9490,Au00009491,D-8145,Disponible
9491,Au00009492,B-5902,Mantenimiento
9492,Au00009493,D-9830,Mantenimiento
9493,Au00009494,B-2104,Disponible
9494,Au00009495,Coliseo,Mantenimiento
9495,Au00009496,Coliseo,Ocupado
9496,Au00009497,D-8798,Mantenimiento
9497,Au00009498,C-8417,Ocupado
9498,Au00009499,Salon Interactivo,Mantenimiento
9499,Au00009500,B-5678,Disponible
9500,Au00009501,D-6594,Mantenimiento
9501,Au00009502,B-1549,Mantenimiento
9502,Au00009503,A-6790,Disponible
9503,Au00009504,D-9823,Disponible
9504,Au00009505,Coliseo,Disponible
9505,Au00009506,Salon Interactivo,Mantenimiento
9506,Au00009507,Salon Interactivo,Ocupado
9507,Au00009508,C-5968,Ocupado
9508,Au00009509,C-5445,Ocupado
9509,Au00009510,B-3193,Disponible
9510,Au00009511,D-7685,Mantenimiento
9511,Au00009512,Coliseo,Ocupado
9512,Au00009513,Coliseo,Mantenimiento
9513,Au00009514,Patio,Disponible
9514,Au00009515,C-9711,Ocupado
9515,Au00009516,A-5538,Mantenimiento
9516,Au00009517,Coliseo,Disponible
9517,Au00009518,D-1097,Disponible
9518,Au00009519,Patio,Ocupado
9519,Au00009520,Patio,Ocupado
9520,Au00009521,A-5976,Mantenimiento
9521,Au00009522,Salon Interactivo,Ocupado
9522,Au00009523,B-2877,Mantenimiento
9523,Au00009524,Coliseo,Mantenimiento
9524,Au00009525,C-4545,Mantenimiento
9525,Au00009526,B-4052,Disponible
9526,Au00009527,Salon Interactivo,Mantenimiento
9527,Au00009528,B-3385,Disponible
9528,Au00009529,D-332,Mantenimiento
9529,Au00009530,Coliseo,Disponible
9530,Au00009531,D-8789,Mantenimiento
9531,Au00009532,C-4613,Disponible
9532,Au00009533,C-496,Mantenimiento
9533,Au00009534,Coliseo,Ocupado
9534,Au00009535,D-4764,Ocupado
9535,Au00009536,Patio,Mantenimiento
9536,Au00009537,Patio,Disponible
9537,Au00009538,Salon Interactivo,Ocupado
9538,Au00009539,Salon Interactivo,Mantenimiento
9539,Au00009540,A-3432,Ocupado
9540,Au00009541,Coliseo,Mantenimiento
9541,Au00009542,A-2385,Ocupado
9542,Au00009543,A-1776,Mantenimiento
9543,Au00009544,Patio,Mantenimiento
9544,Au00009545,Salon Interactivo,Mantenimiento
9545,Au00009546,D-6475,Disponible
9546,Au00009547,D-4204,Disponible
9547,Au00009548,Coliseo,Ocupado
9548,Au00009549,Coliseo,Disponible
9549,Au00009550,A-7268,Mantenimiento
9550,Au00009551,B-9646,Ocupado
9551,Au00009552,D-7616,Mantenimiento
9552,Au00009553,A-2637,Mantenimiento
9553,Au00009554,Coliseo,Mantenimiento
9554,Au00009555,Patio,Mantenimiento
9555,Au00009556,A-3014,Ocupado
9556,Au00009557,B-9399,Ocupado
9557,Au00009558,Patio,Mantenimiento
9558,Au00009559,Patio,Mantenimiento
9559,Au00009560,Coliseo,Disponible
9560,Au00009561,Salon Interactivo,Disponible
9561,Au00009562,C-8075,Disponible
9562,Au00009563,Salon Interactivo,Mantenimiento
9563,Au00009564,Coliseo,Mantenimiento
9564,Au00009565,Coliseo,Disponible
9565,Au00009566,B-9277,Disponible
9566,Au00009567,Salon Interactivo,Ocupado
9567,Au00009568,Salon Interactivo,Disponible
9568,Au00009569,Patio,Mantenimiento
9569,Au00009570,Patio,Mantenimiento
9570,Au00009571,Salon Interactivo,Disponible
9571,Au00009572,Coliseo,Mantenimiento
9572,Au00009573,C-4521,Disponible
9573,Au00009574,B-9194,Ocupado
9574,Au00009575,B-1495,Disponible
9575,Au00009576,D-706,Ocupado
9576,Au00009577,Coliseo,Ocupado
9577,Au00009578,Salon Interactivo,Disponible
9578,Au00009579,C-4512,Disponible
9579,Au00009580,A-2800,Disponible
9580,Au00009581,D-9426,Mantenimiento
9581,Au00009582,A-6325,Ocupado
9582,Au00009583,B-2448,Mantenimiento
9583,Au00009584,Coliseo,Mantenimiento
9584,Au00009585,C-3391,Mantenimiento
9585,Au00009586,Coliseo,Disponible
9586,Au00009587,B-5683,Mantenimiento
9587,Au00009588,B-1621,Disponible
9588,Au00009589,Salon Interactivo,Disponible
9589,Au00009590,A-5489,Mantenimiento
9590,Au00009591,Patio,Mantenimiento
9591,Au00009592,Patio,Disponible
9592,Au00009593,B-1787,Ocupado
9593,Au00009594,B-1668,Mantenimiento
9594,Au00009595,B-2388,Mantenimiento
9595,Au00009596,Coliseo,Mantenimiento
9596,Au00009597,C-1528,Ocupado
9597,Au00009598,A-8076,Ocupado
9598,Au00009599,Patio,Ocupado
9599,Au00009600,Patio,Ocupado
9600,Au00009601,C-3612,Ocupado
9601,Au00009602,Patio,Disponible
9602,Au00009603,Coliseo,Ocupado
9603,Au00009604,A-8504,Disponible
9604,Au00009605,D-2270,Mantenimiento
9605,Au00009606,Patio,Mantenimiento
9606,Au00009607,Coliseo,Disponible
9607,Au00009608,B-9073,Disponible
9608,Au00009609,C-5118,Ocupado
9609,Au00009610,A-5493,Mantenimiento
9610,Au00009611,Coliseo,Mantenimiento
9611,Au00009612,Coliseo,Mantenimiento
9612,Au00009613,Coliseo,Ocupado
9613,Au00009614,A-4027,Ocupado
9614,Au00009615,Coliseo,Ocupado
9615,Au00009616,Salon Interactivo,Ocupado
9616,Au00009617,D-9751,Disponible
9617,Au00009618,Patio,Disponible
9618,Au00009619,Coliseo,Mantenimiento
9619,Au00009620,A-1735,Disponible
9620,Au00009621,Salon Interactivo,Ocupado
9621,Au00009622,Coliseo,Ocupado
9622,Au00009623,Coliseo,Ocupado
9623,Au00009624,Salon Interactivo,Disponible
9624,Au00009625,Salon Interactivo,Ocupado
9625,Au00009626,B-1134,Disponible
9626,Au00009627,D-9058,Disponible
9627,Au00009628,Patio,Mantenimiento
9628,Au00009629,C-6538,Disponible
9629,Au00009630,Patio,Ocupado
9630,Au00009631,Patio,Ocupado
9631,Au00009632,B-6724,Mantenimiento
9632,Au00009633,B-8649,Disponible
9633,Au00009634,B-1054,Disponible
9634,Au00009635,A-7654,Disponible
9635,Au00009636,C-7446,Disponible
9636,Au00009637,Coliseo,Mantenimiento
9637,Au00009638,B-5531,Disponible
9638,Au00009639,Coliseo,Ocupado
9639,Au00009640,Coliseo,Mantenimiento
9640,Au00009641,Patio,Ocupado
9641,Au00009642,A-1,Ocupado
9642,Au00009643,C-116,Ocupado
9643,Au00009644,D-4463,Mantenimiento
9644,Au00009645,C-5402,Ocupado
9645,Au00009646,Coliseo,Ocupado
9646,Au00009647,B-3159,Disponible
9647,Au00009648,Patio,Ocupado
9648,Au00009649,Patio,Ocupado
9649,Au00009650,Salon Interactivo,Ocupado
9650,Au00009651,B-5605,Disponible
9651,Au00009652,A-7430,Disponible
9652,Au00009653,Patio,Disponible
9653,Au00009654,A-3185,Mantenimiento
9654,Au00009655,A-3229,Mantenimiento
9655,Au00009656,A-2750,Mantenimiento
9656,Au00009657,B-4212,Ocupado
9657,Au00009658,Patio,Ocupado
9658,Au00009659,A-8415,Mantenimiento
9659,Au00009660,C-6456,Ocupado
9660,Au00009661,A-2326,Ocupado
9661,Au00009662,C-2002,Disponible
9662,Au00009663,C-8947,Ocupado
9663,Au00009664,Salon Interactivo,Ocupado
9664,Au00009665,A-2616,Disponible
9665,Au00009666,B-9702,Mantenimiento
9666,Au00009667,C-4616,Mantenimiento
9667,Au00009668,Salon Interactivo,Mantenimiento
9668,Au00009669,A-90,Ocupado
9669,Au00009670,D-5139,Disponible
9670,Au00009671,D-6603,Mantenimiento
9671,Au00009672,C-8501,Ocupado
9672,Au00009673,Salon Interactivo,Mantenimiento
9673,Au00009674,C-8864,Ocupado
9674,Au00009675,C-4869,Mantenimiento
9675,Au00009676,Coliseo,Mantenimiento
9676,Au00009677,Salon Interactivo,Disponible
9677,Au00009678,Coliseo,Ocupado
9678,Au00009679,Salon Interactivo,Disponible
9679,Au00009680,Coliseo,Disponible
9680,Au00009681,Salon Interactivo,Disponible
9681,Au00009682,Patio,Ocupado
9682,Au00009683,C-3062,Mantenimiento
9683,Au00009684,C-5327,Mantenimiento
9684,Au00009685,Coliseo,Ocupado
9685,Au00009686,Coliseo,Ocupado
9686,Au00009687,C-9817,Mantenimiento
9687,Au00009688,Salon Interactivo,Ocupado
9688,Au00009689,Patio,Disponible
9689,Au00009690,Salon Interactivo,Mantenimiento
9690,Au00009691,Salon Interactivo,Disponible
9691,Au00009692,Coliseo,Ocupado
9692,Au00009693,D-4898,Mantenimiento
9693,Au00009694,Patio,Ocupado
9694,Au00009695,C-4461,Mantenimiento
9695,Au00009696,A-1016,Mantenimiento
9696,Au00009697,D-4532,Disponible
9697,Au00009698,C-600,Ocupado
9698,Au00009699,A-6270,Mantenimiento
9699,Au00009700,A-1948,Ocupado
9700,Au00009701,Salon Interactivo,Disponible
9701,Au00009702,A-3162,Ocupado
9702,Au00009703,Coliseo,Mantenimiento
9703,Au00009704,C-8124,Disponible
9704,Au00009705,B-212,Mantenimiento
9705,Au00009706,Patio,Disponible
9706,Au00009707,A-1536,Ocupado
9707,Au00009708,B-673,Disponible
9708,Au00009709,A-7078,Ocupado
9709,Au00009710,Patio,Disponible
9710,Au00009711,Patio,Mantenimiento
9711,Au00009712,A-3099,Disponible
9712,Au00009713,Patio,Mantenimiento
9713,Au00009714,Coliseo,Disponible
9714,Au00009715,B-8393,Mantenimiento
9715,Au00009716,A-9972,Ocupado
9716,Au00009717,C-7173,Mantenimiento
9717,Au00009718,A-418,Disponible
9718,Au00009719,Patio,Mantenimiento
9719,Au00009720,Salon Interactivo,Disponible
9720,Au00009721,C-7519,Disponible
9721,Au00009722,A-1721,Mantenimiento
9722,Au00009723,B-2397,Mantenimiento
9723,Au00009724,Patio,Ocupado
9724,Au00009725,B-5100,Disponible
9725,Au00009726,D-1693,Ocupado
9726,Au00009727,D-4219,Ocupado
9727,Au00009728,Patio,Disponible
9728,Au00009729,Coliseo,Ocupado
9729,Au00009730,C-7458,Ocupado
9730,Au00009731,A-4625,Mantenimiento
9731,Au00009732,D-6461,Ocupado
9732,Au00009733,Salon Interactivo,Disponible
9733,Au00009734,B-178,Disponible
9734,Au00009735,B-6585,Disponible
9735,Au00009736,D-5529,Ocupado
9736,Au00009737,D-8007,Mantenimiento
9737,Au00009738,D-1460,Ocupado
9738,Au00009739,Salon Interactivo,Ocupado
9739,Au00009740,Salon Interactivo,Mantenimiento
9740,Au00009741,D-3653,Ocupado
9741,Au00009742,Coliseo,Mantenimiento
9742,Au00009743,Salon Interactivo,Ocupado
9743,Au00009744,D-2314,Ocupado
9744,Au00009745,Coliseo,Disponible
9745,Au00009746,Patio,Mantenimiento
9746,Au00009747,B-401,Mantenimiento
9747,Au00009748,Salon Interactivo,Ocupado
9748,Au00009749,B-4112,Ocupado
9749,Au00009750,C-2801,Ocupado
9750,Au00009751,Coliseo,Ocupado
9751,Au00009752,Coliseo,Mantenimiento
9752,Au00009753,Coliseo,Mantenimiento
9753,Au00009754,D-4657,Disponible
9754,Au00009755,B-6369,Disponible
9755,Au00009756,Patio,Disponible
9756,Au00009757,Coliseo,Disponible
9757,Au00009758,Patio,Mantenimiento
9758,Au00009759,B-8849,Ocupado
9759,Au00009760,Salon Interactivo,Mantenimiento
9760,Au00009761,Patio,Disponible
9761,Au00009762,Salon Interactivo,Ocupado
9762,Au00009763,B-8854,Ocupado
9763,Au00009764,D-59,Disponible
9764,Au00009765,C-1536,Disponible
9765,Au00009766,C-3405,Ocupado
9766,Au00009767,C-6318,Ocupado
9767,Au00009768,Salon Interactivo,Ocupado
9768,Au00009769,Coliseo,Disponible
9769,Au00009770,C-4099,Disponible
9770,Au00009771,Patio,Mantenimiento
9771,Au00009772,Patio,Disponible
9772,Au00009773,D-9788,Disponible
9773,Au00009774,A-5133,Disponible
9774,Au00009775,Coliseo,Disponible
9775,Au00009776,Salon Interactivo,Ocupado
9776,Au00009777,A-9888,Disponible
9777,Au00009778,D-6785,Mantenimiento
